"repo","repo_url","stars","path","raw_url","version_hint","matched_query"
"Sphereon-Opensource/SSI-SDK","https://github.com/Sphereon-Opensource/SSI-SDK","74","packages/oid4vci-issuer-rest-api/oid4vci-openapi.yml","https://raw.githubusercontent.com/Sphereon-Opensource/SSI-SDK/develop/packages/oid4vci-issuer-rest-api/oid4vci-openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"Sphereon-Opensource/SSI-SDK","https://github.com/Sphereon-Opensource/SSI-SDK","74","packages/siopv2-oid4vp-rp-rest-api/oid4vp-openapi.yml","https://raw.githubusercontent.com/Sphereon-Opensource/SSI-SDK/develop/packages/siopv2-oid4vp-rp-rest-api/oid4vp-openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"tmforum-apis/Open_Api_And_Data_Model","https://github.com/tmforum-apis/Open_Api_And_Data_Model","74","apis/TMF669_Party_Role/swaggers/TMF669-PartyRole-v4.0.swagger.json","https://raw.githubusercontent.com/tmforum-apis/Open_Api_And_Data_Model/master/apis/TMF669_Party_Role/swaggers/TMF669-PartyRole-v4.0.swagger.json","swagger-2.0","filename:swagger.json swagger"
"tmforum-apis/Open_Api_And_Data_Model","https://github.com/tmforum-apis/Open_Api_And_Data_Model","74","apis/TMF673_Geographic_Address/swaggers/TMF673-GeographicAddress-v4.0.1.swagger.json","https://raw.githubusercontent.com/tmforum-apis/Open_Api_And_Data_Model/master/apis/TMF673_Geographic_Address/swaggers/TMF673-GeographicAddress-v4.0.1.swagger.json","swagger-2.0","filename:swagger.json swagger"
"Kuuga89757/sonyAgent","https://github.com/Kuuga89757/sonyAgent","73","schemas/openapi.yml","https://raw.githubusercontent.com/Kuuga89757/sonyAgent/subwaySony/schemas/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"Q1mi/go-micro-service-and-cloud-native-course","https://github.com/Q1mi/go-micro-service-and-cloud-native-course","72","lesson113/review-service/openapi.yaml","https://raw.githubusercontent.com/Q1mi/go-micro-service-and-cloud-native-course/master/lesson113/review-service/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"Q1mi/go-micro-service-and-cloud-native-course","https://github.com/Q1mi/go-micro-service-and-cloud-native-course","72","lesson114/review-service/openapi.yaml","https://raw.githubusercontent.com/Q1mi/go-micro-service-and-cloud-native-course/master/lesson114/review-service/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"dhojayev/traderepublic-portfolio-downloader","https://github.com/dhojayev/traderepublic-portfolio-downloader","69","v2/pkg/traderepublic/oapi/openapi.yml","https://raw.githubusercontent.com/dhojayev/traderepublic-portfolio-downloader/main/v2/pkg/traderepublic/oapi/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"mixpanel/docs","https://github.com/mixpanel/docs","68","openapi/src/annotations.openapi.yaml","https://raw.githubusercontent.com/mixpanel/docs/main/openapi/src/annotations.openapi.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"typesense/typesense-rust","https://github.com/typesense/typesense-rust","65","preprocessed_openapi.yml","https://raw.githubusercontent.com/typesense/typesense-rust/main/preprocessed_openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"vrchatapi/specification","https://github.com/vrchatapi/specification","64","openapi/components/paths/authentication.yaml","https://raw.githubusercontent.com/vrchatapi/specification/main/openapi/components/paths/authentication.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"vrchatapi/specification","https://github.com/vrchatapi/specification","64","openapi/components/paths/avatars.yaml","https://raw.githubusercontent.com/vrchatapi/specification/main/openapi/components/paths/avatars.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"vrchatapi/specification","https://github.com/vrchatapi/specification","64","openapi/components/paths/invite.yaml","https://raw.githubusercontent.com/vrchatapi/specification/main/openapi/components/paths/invite.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"vrchatapi/specification","https://github.com/vrchatapi/specification","64","openapi/components/paths/prints.yaml","https://raw.githubusercontent.com/vrchatapi/specification/main/openapi/components/paths/prints.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"ga4gh/data-repository-service-schemas","https://github.com/ga4gh/data-repository-service-schemas","63","openapi/data_repository_service.openapi.yaml","https://raw.githubusercontent.com/ga4gh/data-repository-service-schemas/master/openapi/data_repository_service.openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"LordMoMA/Intelli-Mall","https://github.com/LordMoMA/Intelli-Mall","63","stores/internal/rest/api.swagger.json","https://raw.githubusercontent.com/LordMoMA/Intelli-Mall/master/stores/internal/rest/api.swagger.json","swagger-2.0","filename:swagger.json swagger"
"mediaurl/mediaurl-js","https://github.com/mediaurl/mediaurl-js","62","packages/schema/schema/openapi.yaml","https://raw.githubusercontent.com/mediaurl/mediaurl-js/main/packages/schema/schema/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"CFBD/cfb-api","https://github.com/CFBD/cfb-api","61","swagger.json","https://raw.githubusercontent.com/CFBD/cfb-api/main/swagger.json","swagger-2.0","filename:swagger.json swagger"
"serverless-projects/aws-sam-examples","https://github.com/serverless-projects/aws-sam-examples","60","samples_3/api_swagger_cors/swagger.yaml","https://raw.githubusercontent.com/serverless-projects/aws-sam-examples/master/samples_3/api_swagger_cors/swagger.yaml","swagger-2.0","filename:swagger.yaml ""swagger: 2.0"""
"alexc-MSFT/m365-insider","https://github.com/alexc-MSFT/m365-insider","59","appPackage/apiSpecificationFile/openapi.yaml","https://raw.githubusercontent.com/alexc-MSFT/m365-insider/main/appPackage/apiSpecificationFile/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"ibm-wm-transition/webmethods-api-gateway","https://github.com/ibm-wm-transition/webmethods-api-gateway","58","apigatewayservices/APIGatewayUserManagementSwagger.json","https://raw.githubusercontent.com/ibm-wm-transition/webmethods-api-gateway/master/apigatewayservices/APIGatewayUserManagementSwagger.json","swagger-2.0","filename:swagger.json swagger"
"kontext-dev/agent-browser","https://github.com/kontext-dev/agent-browser","57","openapi.yaml","https://raw.githubusercontent.com/kontext-dev/agent-browser/main/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"superblocksteam/agent","https://github.com/superblocksteam/agent","57","types/api/secrets/v1/store.swagger.json","https://raw.githubusercontent.com/superblocksteam/agent/main/types/api/secrets/v1/store.swagger.json","swagger-2.0","filename:swagger.json swagger"
"abayomi185/astrysk-packages","https://github.com/abayomi185/astrysk-packages","55","applets/lidarr/lidarr-openapi.json","https://raw.githubusercontent.com/abayomi185/astrysk-packages/main/applets/lidarr/lidarr-openapi.json","openapi-3","filename:openapi.json openapi"
"gfleury/go-bitbucket-v1","https://github.com/gfleury/go-bitbucket-v1","54","docs/bitbucketV1-rest-swagger.json","https://raw.githubusercontent.com/gfleury/go-bitbucket-v1/master/docs/bitbucketV1-rest-swagger.json","swagger-2.0","filename:swagger.json swagger"
"opengeospatial/ogcapi-processes","https://github.com/opengeospatial/ogcapi-processes","54","openapi/ogcapi-processes.yaml","https://raw.githubusercontent.com/opengeospatial/ogcapi-processes/master/openapi/ogcapi-processes.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"OpenInterConnect/IoTDataModels","https://github.com/OpenInterConnect/IoTDataModels","54","mediaSourceResURI.swagger.json","https://raw.githubusercontent.com/OpenInterConnect/IoTDataModels/master/mediaSourceResURI.swagger.json","swagger-2.0","filename:swagger.json swagger"
"OpenInterConnect/IoTDataModels","https://github.com/OpenInterConnect/IoTDataModels","54","MediaVideoResURI.swagger.json","https://raw.githubusercontent.com/OpenInterConnect/IoTDataModels/master/MediaVideoResURI.swagger.json","swagger-2.0","filename:swagger.json swagger"
"OpenInterConnect/IoTDataModels","https://github.com/OpenInterConnect/IoTDataModels","54","RestrictedSwitchResURI.swagger.json","https://raw.githubusercontent.com/OpenInterConnect/IoTDataModels/master/RestrictedSwitchResURI.swagger.json","swagger-2.0","filename:swagger.json swagger"
"OpenInterConnect/IoTDataModels","https://github.com/OpenInterConnect/IoTDataModels","54","SpeechTTSResURI.swagger.json","https://raw.githubusercontent.com/OpenInterConnect/IoTDataModels/master/SpeechTTSResURI.swagger.json","swagger-2.0","filename:swagger.json swagger"
"OpenInterConnect/IoTDataModels","https://github.com/OpenInterConnect/IoTDataModels","54","WeightResURI.swagger.json","https://raw.githubusercontent.com/OpenInterConnect/IoTDataModels/master/WeightResURI.swagger.json","swagger-2.0","filename:swagger.json swagger"
"SignalK/freeboard-sk","https://github.com/SignalK/freeboard-sk","54","helper/openApi.json","https://raw.githubusercontent.com/SignalK/freeboard-sk/master/helper/openApi.json","openapi-3","filename:openapi.json openapi"
"xmtp/xmtpd","https://github.com/xmtp/xmtpd","54","pkg/proto/openapi/message_contents/private_key.swagger.json","https://raw.githubusercontent.com/xmtp/xmtpd/main/pkg/proto/openapi/message_contents/private_key.swagger.json","swagger-2.0","filename:swagger.json swagger"
"xmtp/xmtpd","https://github.com/xmtp/xmtpd","54","pkg/proto/openapi/xmtpv4/message_api/message_api.swagger.json","https://raw.githubusercontent.com/xmtp/xmtpd/main/pkg/proto/openapi/xmtpv4/message_api/message_api.swagger.json","swagger-2.0","filename:swagger.json swagger"
"nickadam/ordig","https://github.com/nickadam/ordig","53","api/openapi.yml","https://raw.githubusercontent.com/nickadam/ordig/master/api/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"qlcchain/go-qlc","https://github.com/qlcchain/go-qlc","52","rpc/grpc/proto/swagger/ledger.swagger.json","https://raw.githubusercontent.com/qlcchain/go-qlc/master/rpc/grpc/proto/swagger/ledger.swagger.json","swagger-2.0","filename:swagger.json swagger"
"qlcchain/go-qlc","https://github.com/qlcchain/go-qlc","52","rpc/grpc/proto/swagger/publicKeyDistribution.swagger.json","https://raw.githubusercontent.com/qlcchain/go-qlc/master/rpc/grpc/proto/swagger/publicKeyDistribution.swagger.json","swagger-2.0","filename:swagger.json swagger"
"wilhelm-lab/koina","https://github.com/wilhelm-lab/koina","52","web/openapi/templates/openapi.yml","https://raw.githubusercontent.com/wilhelm-lab/koina/main/web/openapi/templates/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"spaship/spaship","https://github.com/spaship/spaship","51","packages/router/openapi.yaml","https://raw.githubusercontent.com/spaship/spaship/master/packages/router/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"Agelessbaby/BloomBlog","https://github.com/Agelessbaby/BloomBlog","50","docs/swagger.json","https://raw.githubusercontent.com/Agelessbaby/BloomBlog/main/docs/swagger.json","swagger-2.0","filename:swagger.json swagger"
"FlowShield/flowshield","https://github.com/FlowShield/flowshield","50","fullnode/docs/swagger.json","https://raw.githubusercontent.com/FlowShield/flowshield/main/fullnode/docs/swagger.json","swagger-2.0","filename:swagger.json swagger"
"janwilmake/socialdatapod","https://github.com/janwilmake/socialdatapod","50","x-search-mcp/openapi.json","https://raw.githubusercontent.com/janwilmake/socialdatapod/main/x-search-mcp/openapi.json","openapi-3","filename:openapi.json openapi"
"mosip/documentation","https://github.com/mosip/documentation","49","api/kernel-ridgenerator-service-openapi.json","https://raw.githubusercontent.com/mosip/documentation/1.2.0/api/kernel-ridgenerator-service-openapi.json","openapi-3","filename:openapi.json openapi"
"factset/enterprise-sdk","https://github.com/factset/enterprise-sdk","48","code/java/FactSetOptions/v1/api/openapi.yaml","https://raw.githubusercontent.com/factset/enterprise-sdk/main/code/java/FactSetOptions/v1/api/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"factset/enterprise-sdk","https://github.com/factset/enterprise-sdk","48","code/java/FactSetTickHistory/v1/api/openapi.yaml","https://raw.githubusercontent.com/factset/enterprise-sdk/main/code/java/FactSetTickHistory/v1/api/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"nakita628/hono-takibi","https://github.com/nakita628/hono-takibi","47","apps/nakita628-fizz-buzz/openapi.json","https://raw.githubusercontent.com/nakita628/hono-takibi/main/apps/nakita628-fizz-buzz/openapi.json","openapi-3","filename:openapi.json openapi"
"typesense/typesense-swift","https://github.com/typesense/typesense-swift","47","preprocessed_openapi.yml","https://raw.githubusercontent.com/typesense/typesense-swift/master/preprocessed_openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"vymalo/keycloak-phone-number","https://github.com/vymalo/keycloak-phone-number","47","openapi/sms-open-api.yml","https://raw.githubusercontent.com/vymalo/keycloak-phone-number/master/openapi/sms-open-api.yml","openapi-3","path:/openapi/ extension:yml ""openapi: 3"""
"Veridax/privapi","https://github.com/Veridax/privapi","46","APIs/openapi-converter.herokuapp.com/1.0.0/swagger.yaml","https://raw.githubusercontent.com/Veridax/privapi/master/APIs/openapi-converter.herokuapp.com/1.0.0/swagger.yaml","swagger-2.0","filename:swagger.yaml ""swagger: 2.0"""
"flow-hydraulics/flow-wallet-api","https://github.com/flow-hydraulics/flow-wallet-api","44","openapi.yml","https://raw.githubusercontent.com/flow-hydraulics/flow-wallet-api/main/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"openzim/wp1","https://github.com/openzim/wp1","44","openapi.yml","https://raw.githubusercontent.com/openzim/wp1/main/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"selab-gatech/autoresttest","https://github.com/selab-gatech/autoresttest","44","tools/resttestgen/resources/openapi.json","https://raw.githubusercontent.com/selab-gatech/autoresttest/main/tools/resttestgen/resources/openapi.json","openapi-3","filename:openapi.json openapi"
"astrizhachuk/epf-transmitter","https://github.com/astrizhachuk/epf-transmitter","43","api/transmitter-openapi.yml","https://raw.githubusercontent.com/astrizhachuk/epf-transmitter/master/api/transmitter-openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"daydreamer-json/pixiv-ajax-api-docs","https://github.com/daydreamer-json/pixiv-ajax-api-docs","43","openapi/openapi.yml","https://raw.githubusercontent.com/daydreamer-json/pixiv-ajax-api-docs/main/openapi/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"fla-sil/PyTorrent","https://github.com/fla-sil/PyTorrent","43","Package_Metadata/pypi_packages/lixinger-openapi.json","https://raw.githubusercontent.com/fla-sil/PyTorrent/main/Package_Metadata/pypi_packages/lixinger-openapi.json","openapi-3","filename:openapi.json openapi"
"fla-sil/PyTorrent","https://github.com/fla-sil/PyTorrent","43","Package_Metadata/pypi_packages/yOpenApi.json","https://raw.githubusercontent.com/fla-sil/PyTorrent/main/Package_Metadata/pypi_packages/yOpenApi.json","openapi-3","filename:openapi.json openapi"
"goldbergyoni/component-tests-workshop","https://github.com/goldbergyoni/component-tests-workshop","43","src/openapi.json","https://raw.githubusercontent.com/goldbergyoni/component-tests-workshop/main/src/openapi.json","openapi-3","filename:openapi.json openapi"
"PiaSys/Conferences-Samples","https://github.com/PiaSys/Conferences-Samples","43","Copilot/Agents/StockAgent-Secured/StockAgentAPISecured/src/openapi.yml","https://raw.githubusercontent.com/PiaSys/Conferences-Samples/master/Copilot/Agents/StockAgent-Secured/StockAgentAPISecured/src/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"eclipse-tractusx/eclipse-tractusx.github.io","https://github.com/eclipse-tractusx/eclipse-tractusx.github.io","42","openApi/dcm/kit_dcm-IdBasedComment-openAPI_1-0-0.yaml","https://raw.githubusercontent.com/eclipse-tractusx/eclipse-tractusx.github.io/main/openApi/dcm/kit_dcm-IdBasedComment-openAPI_1-0-0.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"eclipse-tractusx/eclipse-tractusx.github.io","https://github.com/eclipse-tractusx/eclipse-tractusx.github.io","42","openApi/dcm/kit_dcm-WeekBasedMaterialDemand-openAPI_3-0.0.yaml","https://raw.githubusercontent.com/eclipse-tractusx/eclipse-tractusx.github.io/main/openApi/dcm/kit_dcm-WeekBasedMaterialDemand-openAPI_3-0.0.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"eclipse-tractusx/eclipse-tractusx.github.io","https://github.com/eclipse-tractusx/eclipse-tractusx.github.io","42","openApi/digital-twin/kit_digital-twin-discovery-service-openapi_V3-0_SSP-001.yaml","https://raw.githubusercontent.com/eclipse-tractusx/eclipse-tractusx.github.io/main/openApi/digital-twin/kit_digital-twin-discovery-service-openapi_V3-0_SSP-001.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"eclipse-tractusx/eclipse-tractusx.github.io","https://github.com/eclipse-tractusx/eclipse-tractusx.github.io","42","openApi/modular-production/kit_modular-production-GetProductionForecast-openAPI_v2.yml","https://raw.githubusercontent.com/eclipse-tractusx/eclipse-tractusx.github.io/main/openApi/modular-production/kit_modular-production-GetProductionForecast-openAPI_v2.yml","openapi-3","path:/openapi/ extension:yml ""openapi: 3"""
"eclipse-tractusx/eclipse-tractusx.github.io","https://github.com/eclipse-tractusx/eclipse-tractusx.github.io","42","openApi/osim/kit_osim-openAPI_2-0-0.yaml","https://raw.githubusercontent.com/eclipse-tractusx/eclipse-tractusx.github.io/main/openApi/osim/kit_osim-openAPI_2-0-0.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"eclipse-tractusx/eclipse-tractusx.github.io","https://github.com/eclipse-tractusx/eclipse-tractusx.github.io","42","openApi/pcf/kit_pcf-openAPI_1-1-1.yaml","https://raw.githubusercontent.com/eclipse-tractusx/eclipse-tractusx.github.io/main/openApi/pcf/kit_pcf-openAPI_1-1-1.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"eclipse-tractusx/eclipse-tractusx.github.io","https://github.com/eclipse-tractusx/eclipse-tractusx.github.io","42","openApi/traceability/kit_traceability-notifications-openAPI_2-0-0.yaml","https://raw.githubusercontent.com/eclipse-tractusx/eclipse-tractusx.github.io/main/openApi/traceability/kit_traceability-notifications-openAPI_2-0-0.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"Maclean-D/context-server","https://github.com/Maclean-D/context-server","42","openapi.yml","https://raw.githubusercontent.com/Maclean-D/context-server/main/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"minhlucvan/n8n-nodes-firecrawl","https://github.com/minhlucvan/n8n-nodes-firecrawl","42","openapi.json","https://raw.githubusercontent.com/minhlucvan/n8n-nodes-firecrawl/main/openapi.json","openapi-3","filename:openapi.json openapi"
"s7techlab/hlf-sdk-go","https://github.com/s7techlab/hlf-sdk-go","42","service/systemcc/lscc/lscc.swagger.json","https://raw.githubusercontent.com/s7techlab/hlf-sdk-go/master/service/systemcc/lscc/lscc.swagger.json","swagger-2.0","filename:swagger.json swagger"
"intento/intento-api","https://github.com/intento/intento-api","41","ai.text.dictionary.openapi.json","https://raw.githubusercontent.com/intento/intento-api/master/ai.text.dictionary.openapi.json","openapi-3","filename:openapi.json openapi"
"kennyk65/aws-teaching-demos","https://github.com/kennyk65/aws-teaching-demos","41","cloud-formation-demos/sam-cors-demo.swagger.yaml","https://raw.githubusercontent.com/kennyk65/aws-teaching-demos/master/cloud-formation-demos/sam-cors-demo.swagger.yaml","swagger-2.0","filename:swagger.yaml ""swagger: 2.0"""
"aws-samples/aws-codepipeline-codebuild-with-postman","https://github.com/aws-samples/aws-codepipeline-codebuild-with-postman","39","01api/petstore-swagger.json","https://raw.githubusercontent.com/aws-samples/aws-codepipeline-codebuild-with-postman/master/01api/petstore-swagger.json","swagger-2.0","filename:swagger.json swagger"
"macro-inc/macro","https://github.com/macro-inc/macro","39","js/app/packages/service-clients/service-search/openapi.json","https://raw.githubusercontent.com/macro-inc/macro/main/js/app/packages/service-clients/service-search/openapi.json","openapi-3","filename:openapi.json openapi"
"MagaluCloud/magalu","https://github.com/MagaluCloud/magalu","39","specs/block-storage.jaxyendy.openapi.json","https://raw.githubusercontent.com/MagaluCloud/magalu/main/specs/block-storage.jaxyendy.openapi.json","openapi-3","filename:openapi.json openapi"
"shinesolutions/swagger-aem","https://github.com/shinesolutions/swagger-aem","39","clients/erlang-server/generated/priv/openapi.json","https://raw.githubusercontent.com/shinesolutions/swagger-aem/main/clients/erlang-server/generated/priv/openapi.json","openapi-3","filename:openapi.json openapi"
"ethersphere/bee-docs","https://github.com/ethersphere/bee-docs","38","openapi/Swarm.yaml","https://raw.githubusercontent.com/ethersphere/bee-docs/master/openapi/Swarm.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"firecrawl/firecrawl-docs","https://github.com/firecrawl/firecrawl-docs","38","pt-BR/v1/api-reference/v1-openapi.json","https://raw.githubusercontent.com/firecrawl/firecrawl-docs/main/pt-BR/v1/api-reference/v1-openapi.json","openapi-3","filename:openapi.json openapi"
